OSEBuildingID,CouncilDistrictCode,Age,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking(%),PropertyGFABuilding(s)(%),LargestPropertyUseTypeGFA,ENERGYSTARScore,EnergyStarNaN,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(%),Electricity(%),NaturalGas(%),TotalGHGEmissions,GHGEmissionsIntensity,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large Office,PrimaryPropertyType_Low-Rise Multifamily,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated Warehouse,PrimaryPropertyType_Residence Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Self-Storage Facility,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Supermarket / Grocery Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility
26150,1,52,1.0,2,39929,0.0,100.0,39929.0,82.0,0,45.40000153,50.09999847,103.4000015,110.6999969,1813718.0,2001873.25,0.0,1065111.0,748607.0,47.18,1.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26154,7,56,1.0,2,25481,0.0,100.0,25481.0,92.0,0,36.0,41.29999924,55.79999924,61.40000153,917100.3125,1052797.5,0.0,219291.0,697809.0,38.59,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26157,2,49,1.0,1,141297,0.0,100.0,141297.0,76.0,0,137.5,144.1999969,244.8999939,253.1000061,19423344.0,20378838.0,0.0,6797882.0,12625460.0,717.93,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26183,7,104,1.0,2,27788,0.0,100.0,32610.0,73.0,0,56.59999847,56.79999924,151.8999939,152.1999969,2119806.25,2127889.25,0.0,1659964.0,459842.0,35.99,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26218,5,26,1.0,4,41704,20.583157490888166,79.41684250911185,41704.0,73.0,0,46.59999847,47.29999924,97.5,99.80000305,1943899.25,1974631.125,0.0,969192.0,974707.0,58.52,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,2,75,1.0,2,22324,0.0,100.0,21000.0,53.0,0,28.0,34.40000153,48.70000076,56.5,588856.125,723060.1875,0.0,193898.0,394958.0,22.33,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26236,2,70,1.0,2,31360,0.0,100.0,32000.0,0.0,1,53.90000153,58.90000153,130.1999969,135.5,1725108.25,1886366.625,0.0,1126394.0,598714.0,39.65,1.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26237,2,69,1.0,1,30496,0.0,100.0,14344.0,0.0,1,61.09999847,68.0,147.1000061,154.3999939,1992158.25,2217613.5,0.0,1295854.0,696304.0,46.01,1.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26254,3,94,1.0,3,27600,0.0,100.0,13175.0,84.0,0,48.0,49.40000153,140.3000031,141.8000031,1072151.375,1103795.25,0.0,961739.0,110412.0,12.57,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26289,6,55,1.0,2,55974,0.0,100.0,56000.0,98.0,0,109.5999985,114.5,214.1999969,222.1000061,6135173.0,6412428.0,0.0,2657803.0,3477370.0,203.21,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26319,2,45,1.0,2,52901,0.0,100.0,52901.0,75.0,0,42.29999924,47.40000153,94.80000305,102.1999969,2240342.0,2508012.0,0.0,1273997.0,966345.0,60.2,1.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26324,5,62,1.0,1,22583,0.0,100.0,22583.0,95.0,0,87.69999695,94.0,161.0,167.6000061,1981360.0,2123591.75,0.0,743706.0,1237654.0,70.92,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26331,4,19,0.0,3,31686,23.221612068421386,76.77838793157862,25927.0,35.0,0,72.80000305,72.80000305,228.5,228.5,2305643.5,2305643.5,0.0,2305643.0,0.0,16.07,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26348,4,35,1.0,3,26694,22.604330561174795,77.3956694388252,24914.0,92.0,0,28.89999962,29.5,90.80000305,92.69999695,720170.6875,735909.0,0.0,720171.0,0.0,5.02,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26359,5,44,1.0,1,29400,0.0,100.0,25000.0,69.0,0,9.100000381,9.100000381,28.60000038,28.60000038,227509.5,227509.5,0.0,227509.0,0.0,1.59,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26379,2,24,1.0,3,22452,0.0,100.0,22452.0,85.0,0,55.40000153,56.5,107.0,110.5999985,1244150.0,1269576.0,0.0,524385.0,719765.0,41.88,1.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,4,104,1.0,2,25767,0.0,100.0,17434.0,22.0,0,90.69999695,92.90000153,284.7999878,291.7999878,1581352.75,1620383.625,0.0,1581352.0,0.0,11.02,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26393,4,63,1.0,4,33910,0.0,100.0,14585.0,75.0,0,62.79999924,65.59999847,157.3000031,158.5,1822834.25,1904055.75,0.0,1270124.0,552710.0,38.21,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26396,4,89,1.0,2,78401,0.0,100.0,62400.0,0.0,1,31.39999962,36.29999924,58.0,64.80000305,2462408.25,2846592.0,0.0,939974.0,1522434.0,87.41,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26460,4,37,1.0,2,78716,0.0,100.0,41275.0,38.0,0,52.09999847,54.79999924,152.5,156.8999939,4103800.75,4311327.5,0.0,3680806.0,422994.0,48.13,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26465,4,106,1.0,2,33300,0.0,100.0,30740.0,92.0,0,51.90000153,61.90000153,77.30000305,87.90000153,1594733.625,1903636.375,0.0,335907.0,1258827.0,69.2,2.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26473,4,59,1.0,1,28808,0.0,100.0,31174.0,29.0,0,296.2000122,303.2000122,694.0,697.5,9232576.0,9450746.0,0.0,5713530.0,3519045.0,226.73,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26528,4,59,1.0,1,27966,25.044697132231995,74.955302867768,20962.0,58.0,0,52.5,56.40000153,164.8000031,177.0,1100499.75,1181649.25,0.0,1100500.0,0.0,7.67,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26529,4,66,1.0,1,26226,0.0,100.0,25828.0,37.0,0,293.7999878,301.8999939,741.4000244,745.4000244,7588060.5,7798479.5,0.0,5349470.0,2238590.0,156.18,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26532,4,88,0.0,2,20760,0.0,100.0,,0.0,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26535,4,40,1.0,2,34948,45.08126359162184,54.918736408378166,19183.0,17.0,0,60.5,63.79999924,189.8000031,200.1999969,1159807.125,1223177.375,0.0,1159807.0,0.0,8.09,0.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26587,4,18,1.0,3,37639,26.5655304338585,73.4344695661415,20434.0,0.0,1,221.3999939,221.3999939,695.2999878,695.2999878,6197824.5,6197824.5,0.0,6197824.0,0.0,43.21,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26593,7,116,1.0,4,22840,0.0,100.0,18400.0,64.0,0,38.59999847,43.0,121.1999969,135.1000061,881386.1875,983053.375,0.0,881386.0,0.0,6.14,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26594,7,116,1.0,1,21420,0.0,100.0,10420.0,0.0,1,41.70000076,41.79999924,121.5999985,119.6999969,810636.875,812371.625,0.0,722467.0,88170.0,9.72,0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26596,7,116,1.0,1,20880,0.0,100.0,20880.0,94.0,0,32.70000076,32.70000076,102.8000031,102.8000031,683274.0,683274.0,0.0,683274.0,0.0,4.76,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26600,7,50,1.0,3,26000,0.0,100.0,13000.0,0.0,1,40.90000153,40.90000153,108.9000015,108.9000015,1063035.875,1063035.875,0.0,820061.0,242975.0,18.62,0.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26601,7,116,1.0,3,38675,0.0,100.0,12100.0,0.0,1,118.4000015,119.4000015,287.6000061,285.2999878,1938776.75,1956121.125,0.0,1280095.0,658682.0,43.91,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26602,7,87,1.0,4,49951,0.0,100.0,32039.0,0.0,1,91.59999847,101.4000015,175.1999969,185.5,5134446.0,5683758.0,382080.0,2092919.0,2659447.0,185.33,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26611,2,6,1.0,2,25880,0.0,100.0,25880.0,8.0,0,75.0,75.59999847,224.6000061,225.1999969,1941728.75,1956483.5,0.0,1805820.0,135908.0,19.81,0.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26657,4,89,1.0,3,41013,0.0,100.0,32098.0,0.0,1,31.39999962,34.59999847,59.29999924,62.70000076,1080821.0,1191549.25,0.0,432910.0,647911.0,37.43,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26667,4,12,1.0,2,21075,0.0,100.0,18075.0,0.0,1,75.0,81.40000153,143.3999939,149.1000061,1581036.75,1715969.625,0.0,652060.0,928977.0,53.88,2.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26670,4,66,1.0,3,46485,0.0,100.0,63922.0,83.0,0,24.20000076,26.39999962,50.20000076,52.59999847,1544995.75,1689227.75,0.0,759192.0,785803.0,47.03,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26681,6,51,1.0,4,56896,0.0,100.0,40768.0,96.0,0,34.40000153,37.0,87.19999695,89.90000153,1402048.5,1507071.5,0.0,997123.0,404925.0,28.46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26695,6,38,1.0,2,27500,0.0,100.0,27500.0,60.0,0,21.0,23.79999924,48.20000076,52.40000153,577123.125,654455.1875,0.0,343669.0,233454.0,14.79,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26705,2,86,1.0,2,36630,0.0,100.0,22000.0,90.0,0,16.39999962,16.39999962,51.59999847,51.59999847,541943.3125,541943.3125,0.0,541943.0,0.0,3.78,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26706,7,116,0.0,3,26830,0.0,100.0,16838.0,0.0,1,78.19999695,79.69999695,167.5,169.0,2099386.75,2139205.25,0.0,1095970.0,1003417.0,60.93,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26708,7,110,1.0,5,41920,0.0,100.0,41920.0,95.0,0,26.29999924,26.29999924,82.69999695,82.69999695,1103594.75,1103594.75,0.0,1103595.0,0.0,7.69,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26710,7,111,1.0,5,36879,0.0,100.0,44000.0,92.0,0,34.90000153,37.79999924,93.0,96.69999695,1537570.25,1664247.375,0.0,1186017.0,351553.0,26.94,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26711,7,112,1.0,6,29820,0.0,100.0,29820.0,0.0,1,53.70000076,54.5,131.3999939,131.3999939,1601955.625,1624991.375,0.0,1069795.0,532160.0,35.72,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26719,7,111,0.0,2,33640,0.0,100.0,27322.0,70.0,0,39.5,41.90000153,124.0,131.5,1078535.75,1144343.125,0.0,1078536.0,0.0,7.52,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26720,7,110,1.0,4,43484,0.0,100.0,26416.0,18.0,0,36.0,36.0,113.1999969,113.1999969,1567040.75,1567040.75,0.0,1567041.0,0.0,10.92,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26726,2,116,1.0,3,22480,0.0,100.0,10800.0,0.0,1,34.09999847,34.09999847,107.0,107.0,981009.125,981009.125,0.0,981009.0,0.0,6.84,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26728,2,91,1.0,4,33018,0.0,100.0,23193.0,49.0,0,165.5,175.5,303.7999878,312.1000061,4857581.5,5153234.0,0.0,1827547.0,3030034.0,173.67,5.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26731,2,46,1.0,2,26510,0.0,100.0,30800.0,91.0,0,32.0,33.0,94.30000305,95.30000305,987063.6875,1017753.188,0.0,893799.0,93265.0,11.18,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26759,4,78,1.0,1,40028,0.0,100.0,33222.0,80.0,0,19.0,19.0,59.40000153,59.40000153,942415.1875,942415.1875,0.0,938199.0,4216.0,6.76,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26761,4,9,1.0,3,44510,40.952594922489325,59.047405077510675,26282.0,23.0,0,83.30000305,85.59999847,261.3999939,268.8999939,2188051.25,2250450.5,0.0,2188051.0,0.0,15.25,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26773,5,62,1.0,1,21624,0.0,100.0,21624.0,90.0,0,30.79999924,33.79999924,62.59999847,67.09999847,666687.5,730124.5,0.0,313117.0,353571.0,20.96,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26808,6,46,1.0,1,42239,0.0,100.0,48799.0,83.0,0,44.0,49.40000153,84.5,91.59999847,2145603.5,2410752.0,0.0,894324.0,1251280.0,72.69,1.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26821,6,91,1.0,3,51360,0.0,100.0,51026.0,89.0,0,27.5,30.10000038,68.19999695,72.59999847,1403094.75,1535481.375,0.0,960186.0,442909.0,30.22,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26833,2,23,0.0,3,21600,0.0,100.0,11600.0,0.0,1,71.30000305,70.09999847,178.3000031,174.6999969,1539176.625,1514428.75,0.0,1069041.0,470135.0,32.42,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26834,2,107,1.0,3,20620,0.0,100.0,10060.0,0.0,1,36.20000076,38.40000153,79.59999847,83.5,747456.875,791926.875,0.0,410059.0,337398.0,20.78,1.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26838,2,106,1.0,5,40552,0.0,100.0,40552.0,99.0,0,29.60000038,34.0,42.79999924,47.40000153,1200180.875,1377497.25,0.0,227435.0,972746.0,53.25,1.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26847,2,107,1.0,3,31432,0.0,100.0,23059.0,0.0,1,45.79999924,45.79999924,143.8000031,143.8000031,1439572.375,1439572.375,0.0,1439572.0,0.0,10.04,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26849,2,99,1.0,2,24550,0.0,100.0,13500.0,100.0,0,39.79999924,42.0,16.39999962,17.70000076,977230.3125,1031447.625,0.0,90201.0,114794.0,6.73,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26870,4,16,1.0,2,61052,0.0,100.0,61052.0,80.0,0,38.79999924,41.79999924,98.5,103.0999985,2366929.5,2549041.25,0.0,1688937.0,677992.0,47.78,0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26883,3,108,1.0,3,25864,0.0,100.0,13364.0,0.0,1,47.20000076,47.20000076,91.19999695,91.19999695,1028277.313,1028277.313,0.0,433559.0,594718.0,34.61,1.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26905,4,92,1.0,3,20686,0.0,100.0,20686.0,0.0,1,58.40000153,63.90000153,108.1999969,116.0,1207504.0,1321763.125,0.0,464268.0,743236.0,42.71,2.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26906,4,87,1.0,3,22124,0.0,100.0,22124.0,82.0,0,28.79999924,29.5,90.5,92.5,637685.0,652060.0,0.0,637685.0,0.0,4.45,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26909,4,90,1.0,3,27487,0.0,100.0,27487.0,82.0,0,58.0,63.79999924,91.80000305,98.69999695,1594504.875,1753311.875,0.0,406046.0,1188459.0,65.95,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26911,4,90,1.0,4,23616,0.0,100.0,23616.0,55.0,0,70.09999847,75.0,139.5,145.6999969,1656420.25,1771038.0,0.0,743927.0,912493.0,53.65,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26922,4,40,1.0,3,33448,0.0,100.0,33448.0,78.0,0,29.89999962,32.09999847,93.69999695,100.8000031,998633.5,1073833.25,0.0,998633.0,0.0,6.96,0.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26924,2,11,0.0,2,29508,24.12904974922055,75.87095025077944,11074.0,0.0,1,99.19999695,112.1999969,178.3000031,193.6000061,2217620.0,2506557.5,0.0,791940.0,1425680.0,81.24,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26930,3,29,1.0,2,74840,0.0,100.0,74840.0,48.0,0,110.5,113.4000015,230.8000031,237.5,8268496.5,8485438.0,0.0,4111042.0,4157454.0,249.46,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26933,3,103,1.0,3,20992,0.0,100.0,24600.0,0.0,1,80.09999847,93.19999695,123.0999985,138.3999939,2473302.0,2879554.5,0.0,576892.0,1896410.0,104.74,4.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26939,3,91,1.0,2,22344,0.0,100.0,22344.0,40.0,0,68.09999847,74.5,123.5,131.1000061,1522596.75,1663727.125,0.0,555586.0,967011.0,55.23,2.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26956,3,95,1.0,3,31900,0.0,100.0,26000.0,0.0,1,94.80000305,105.3000031,160.1999969,171.1999969,2466100.0,2737986.0,0.0,753713.0,1712387.0,96.2,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26961,6,66,1.0,2,29417,0.0,100.0,18489.0,0.0,1,54.90000153,61.09999847,103.9000015,112.1999969,1631479.125,1816709.0,0.0,658940.0,972539.0,56.25,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26973,2,107,1.0,3,49299,0.0,100.0,24099.0,0.0,1,89.19999695,90.90000153,0.0,0.0,4729846.5,4821852.0,0.0,1323792.0,0.0,9.23,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26986,1,19,1.0,1,31841,0.0,100.0,30899.0,0.0,1,412.7000122,426.6000061,851.0999756,865.7999878,13140574.0,13584036.0,0.0,6365315.0,6775259.0,404.21,12.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26994,3,28,1.0,2,21036,0.0,100.0,11021.0,0.0,1,130.1000061,134.6000061,280.7000122,285.3999939,2735811.5,2830649.5,0.0,1450920.0,1284891.0,78.36,3.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26997,4,17,1.0,2,32928,0.0,100.0,24288.0,9.0,0,172.1000061,172.1000061,540.5,540.5,5652231.0,5652231.0,0.0,5652230.0,0.0,39.4,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27008,4,88,1.0,2,54943,0.0,100.0,57247.0,94.0,0,37.70000076,43.59999847,63.79999924,70.90000153,2155390.25,2498122.25,0.0,665637.0,1489754.0,83.76,1.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27013,2,56,1.0,1,44476,0.0,100.0,41256.0,33.0,0,33.20000076,37.09999847,82.0,86.09999847,1368120.5,1529218.125,0.0,931104.0,437016.0,29.7,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27016,2,47,1.0,1,35017,0.0,100.0,19785.0,66.0,0,43.20000076,46.40000153,108.3000031,111.8000031,1295485.25,1394293.5,0.0,904631.0,390854.0,27.06,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27020,4,66,1.0,3,29084,0.0,100.0,26000.0,66.0,0,62.79999924,67.0,111.0,116.5,1632498.625,1741865.25,0.0,560665.0,1071834.0,60.83,2.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27080,3,53,1.0,2,22952,0.0,100.0,22962.0,98.0,0,20.5,23.70000076,32.79999924,36.70000076,470666.6875,545136.5,0.0,123878.0,346789.0,19.28,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27117,2,40,1.0,1,21040,0.0,100.0,21040.0,43.0,0,28.10000038,31.20000076,56.09999847,60.09999847,592088.125,657383.1875,0.0,266815.0,325273.0,19.14,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27122,2,65,1.0,2,28032,0.0,100.0,30000.0,52.0,0,44.0,51.29999924,81.80000305,89.40000153,1321065.0,1539819.875,0.0,510536.0,810529.0,46.61,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27131,2,42,1.0,1,25620,0.0,100.0,25620.0,82.0,0,21.5,25.5,38.0,43.09999847,550324.1875,652579.875,0.0,189949.0,360375.0,20.46,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27141,2,24,1.0,3,33238,0.0,100.0,33238.0,14.0,0,49.09999847,49.09999847,154.1999969,154.1999969,1632472.0,1632472.0,0.0,1632472.0,0.0,11.38,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27142,3,104,1.0,4,27800,0.0,100.0,11093.0,8.0,0,106.5,115.0,211.3999939,220.1999969,1181428.75,1275996.25,0.0,528460.0,652969.0,38.36,1.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27145,7,16,1.0,6,706176,0.0,100.0,222807.0,82.0,0,58.20000076,59.09999847,182.8000031,185.6000061,13270687.0,13473994.0,0.0,13270685.0,0.0,92.52,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27162,1,18,1.0,1,33706,0.0,100.0,31746.0,22.0,0,273.7000122,283.2999878,651.2999878,661.4000244,8687690.0,8992072.0,0.0,5528496.0,3159194.0,206.33,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27184,7,55,1.0,2,37600,0.0,100.0,18400.0,0.0,1,57.79999924,65.90000153,86.90000153,98.0,2171751.5,2477406.25,0.0,472249.0,1699502.0,93.55,2.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27205,5,62,1.0,1,42128,0.0,100.0,42128.0,93.0,0,40.59999847,44.40000153,86.90000153,92.90000153,1709307.5,1869043.875,0.0,893537.0,815770.0,49.55,1.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27231,6,84,1.0,2,44753,0.0,100.0,46545.0,96.0,0,35.20000076,39.09999847,62.09999847,67.19999695,1638691.625,1817756.125,0.0,558868.0,1079824.0,61.25,1.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27244,3,104,1.0,3,33708,0.0,100.0,33708.0,0.0,1,23.29999924,24.79999924,60.40000153,62.20000076,786324.0,835610.875,166488.4063,567086.0,52750.0,19.61,0.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27303,5,68,1.0,2,47237,0.0,100.0,47661.0,0.0,1,125.5,125.8000031,394.1000061,395.0,5981430.0,5996179.5,0.0,5981430.0,0.0,41.7,0.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27365,6,27,1.0,2,57298,0.0,100.0,60882.0,91.0,0,26.10000038,27.60000038,81.80000305,86.69999695,1586388.75,1681189.25,0.0,1586389.0,0.0,11.06,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27378,4,19,1.0,1,76585,50.38192857609193,49.61807142390808,41447.0,18.0,0,335.5,346.7000122,761.2999878,773.0999756,13906080.0,14368231.0,0.0,8112028.0,5794050.0,364.27,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27381,4,78,1.0,3,26373,0.0,100.0,26373.0,75.0,0,36.59999847,44.5,60.79999924,69.09999847,964236.0,1172287.125,0.0,282478.0,681758.0,38.18,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27389,3,60,6.0,2,75868,0.0,100.0,50379.0,0.0,1,47.5,47.5,149.1999969,149.1999969,3605749.75,3605749.75,0.0,3605750.0,0.0,25.14,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27406,3,69,1.0,2,21656,0.0,100.0,5656.0,0.0,1,74.30000305,74.30000305,148.1000061,148.1000061,1607972.25,1607972.25,0.0,726238.0,881734.0,51.89,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
